188 15.4921 0.0820889
189 15.5744 0.0823231
190 15.6572 0.0827289
191 15.7398 0.082654
192 15.823 0.0830791
193 15.8921 0.069067
194 15.9727 0.0806322
195 16.0555 0.0827849
196 16.1399 0.084332
197 16.2083 0.0683641
198 16.289 0.0806661
199 16.3737 0.084645
200 16.4553 0.08164
201 16.5373 0.081893
202 16.6065 0.069217
203 16.6922 0.0856371
204 16.7614 0.0692241
205 16.8482 0.0867209
206 16.9325 0.0842621
207 17.0228 0.090338
208 17.1039 0.081028
209 17.1728 0.0688388
210 17.2563 0.0835259
211 17.3391 0.082782
212 17.4224 0.0833008
213 17.4916 0.0691361
214 17.5722 0.0805471
215 17.6686 0.096416
216 17.7521 0.08341
217 17.833 0.0808859
218 17.9165 0.0834911
219 17.9854 0.068913
220 18.0665 0.0811009
221 18.1504 0.0838032
222 18.2253 0.074856
223 18.294 0.0686991
224 18.3795 0.0855
225 18.4664 0.0868979
226 18.5507 0.0842681
227 18.6327 0.0819762
228 18.7182 0.085454
229 18.7905 0.0722659
230 18.8731 0.0825431
231 18.9555 0.082438
232 19.0391 0.083539
233 19.108 0.0688689
234 19.1879 0.0799041
235 19.2695 0.0815721
236 19.3538 0.084259
237 19.4307 0.076827
238 19.5138 0.083075
239 19.6017 0.0879409
240 19.6732 0.0714459
241 19.7521 0.0788429
242 19.8218 0.069711
243 19.9053 0.083385
244 19.9806 0.0752778
245 20.0633 0.082736
246 20.1458 0.0824521
247 20.2154 0.069602
248 20.294 0.0785341
249 20.3779 0.083858
250 20.4619 0.0840631
251 20.5331 0.0710669
252 20.6084 0.075361
253 20.6954 0.0869648
254 20.7792 0.0837371
255 20.8628 0.083621
256 20.9501 0.0872829
257 21.0209 0.070694
258 21.1002 0.0793321
259 21.1902 0.0899341
260 21.275 0.0848432
261 21.3434 0.0683482
262 21.426 0.0825438
263 21.5107 0.084645
264 21.596 0.0853572
265 21.6826 0.0864861
266 21.7687 0.0861421
267 21.8368 0.068043
268 21.9177 0.080842
269 21.9995 0.0818231
270 22.0884 0.088891
271 22.1579 0.0694699
272 22.2434 0.0854411
273 22.3273 0.0838571
274 22.4095 0.082159
275 22.4954 0.085932
276 22.5711 0.0756328
277 22.6397 0.0686231
278 22.7244 0.08462
279 22.8082 0.0837829
280 22.8909 0.082726
281 22.9601 0.0691102
282 23.0401 0.0799789
283 23.1222 0.0820911
284 23.2043 0.0820601
285 23.2881 0.083786
286 23.3563 0.0682271
287 23.4379 0.0814888
288 23.5208 0.082932
289 23.6037 0.0828328
290 23.6754 0.0716689
291 23.7606 0.0851622
292 23.8437 0.0831099
293 23.9308 0.08705
294 24.0137 0.0829141
295 24.0965 0.082773
296 24.1659 0.0693982
297 24.2505 0.0845718
298 24.344 0.0934088
299 24.4261 0.0820701
300 24.4967 0.07056
301 24.582 0.085284
302 24.6758 0.093821
303 24.761 0.085191
304 24.8442 0.083194
305 24.9147 0.0703769
306 24.9909 0.0762191
307 25.0738 0.082885
308 25.1563 0.082442
309 25.2242 0.067852
310 25.3066 0.0823848
311 25.3893 0.0826778
312 25.473 0.0836761
313 25.5563 0.0832949
314 25.6244 0.068049
315 25.7072 0.0827489
316 25.7912 0.084022
317 25.8742 0.0829971
318 25.9437 0.069428
319 26.0267 0.0829639
320 26.1111 0.0843861
321 26.1862 0.075038
322 26.2689 0.082696
323 26.3555 0.0865612
324 26.4241 0.068635
325 26.5046 0.0804329
326 26.5893 0.0846672
327 26.681 0.091655
328 26.7512 0.0702209
329 26.8378 0.0865641
330 26.9202 0.082339
331 27.0034 0.083158
332 27.0866 0.0832782
333 27.1701 0.0834079
334 27.2533 0.0832112
335 27.322 0.0686202
336 27.4013 0.079356
337 27.4709 0.0695531
338 27.5557 0.084691
339 27.6388 0.0831549
340 27.7236 0.084785
341 27.808 0.084331
342 27.8777 0.0697031
343 27.9609 0.0831201
344 28.0476 0.086657
345 28.1275 0.0799129
346 28.1964 0.0688291
347 28.2764 0.0800409
348 28.3581 0.081635
349 28.4403 0.0821931
350 28.5104 0.0700629
351 28.5858 0.075274
352 28.6787 0.092921
353 28.7609 0.082191
354 28.8465 0.0855141
355 28.9313 0.0848069
356 29.0008 0.069437
357 29.0825 0.0817161
358 29.1683 0.085721
359 29.2509 0.08266
360 29.3276 0.076637
361 29.4105 0.082792
362 29.4941 0.0836611
363 29.5768 0.0826302
364 29.663 0.086164
365 29.7527 0.0897069
366 29.836 0.0833139
367 29.9193 0.083231
368 29.9894 0.070019
369 30.0929 0.103492
370 30.1941 0.101192
371 30.2824 0.0882292
372 30.3585 0.0761468
373 30.4415 0.0829749
374 30.5287 0.087111
375 30.5971 0.068413
376 30.6804 0.083307
377 30.7618 0.0813398
378 30.8449 0.0830569
379 30.9317 0.086802
380 31.0083 0.076611
381 31.0772 0.068784
382 31.1605 0.0833092
383 31.23 0.0694699
384 31.3167 0.086642
385 31.3964 0.0797069
386 31.4784 0.0819609
387 31.5556 0.0771489
388 31.6389 0.0833471
389 31.725 0.0860481
390 31.7937 0.0686979
391 31.8715 0.0777321
392 31.9553 0.0837641
393 32.0385 0.083184
394 32.1083 0.0697601
395 32.1862 0.0778759
396 32.2692 0.0830028
397 32.3525 0.0832469
398 32.5093 0.156799
399 32.6104 0.101091
400 32.6965 0.0860851
401 32.7838 0.0872641
402 32.8528 0.0689571
403 32.9365 0.0836639
404 33.0061 0.069561
405 33.0905 0.0843329
406 33.2477 0.157227
407 33.3473 0.0995591
408 33.4217 0.0744271
409 33.4899 0.0681262
410 33.5722 0.0822821
411 33.6577 0.085495
412 33.743 0.085228
413 33.8126 0.0695961
414 33.8972 0.0845871
415 33.9795 0.0822051
416 34.0543 0.074779
417 34.1372 0.082906
418 34.2202 0.082922
419 34.2888 0.0685749
420 34.3724 0.083559
421 34.4562 0.0838439
422 34.5395 0.0833001
423 34.632 0.0923669
424 34.7182 0.086231
425 34.8014 0.083195
426 34.884 0.0825291
427 34.9684 0.0844409
428 35.0508 0.0823641
429 35.1197 0.0688641
430 35.1937 0.073909
431 35.2623 0.0686069
432 35.3433 0.0809538
433 35.426 0.0827141
434 35.5089 0.08285
435 35.5943 0.0854189
436 35.6786 0.0842371
437 35.766 0.0873811
438 35.8364 0.0703349
439 35.9173 0.0808611
440 36.0006 0.083292
441 36.0843 0.083652
442 36.1532 0.0688941
443 36.2362 0.0829809
444 36.3183 0.082098
445 36.401 0.08266
446 36.4844 0.0833988
447 36.5679 0.083405
448 36.6366 0.0687089
449 36.7199 0.0832171
450 36.8016 0.081697
451 36.8845 0.082855
452 36.9536 0.0691531
453 37.0327 0.0790529
454 37.1136 0.080858
455 37.195 0.0813251
456 37.2771 0.08215
457 37.3591 0.0819092
458 37.445 0.0859101
459 37.5304 0.085372
460 37.5995 0.069087
461 37.6866 0.087085
462 37.7556 0.0689039
463 37.8383 0.0826979
464 37.9248 0.086441
465 38.0108 0.086056
466 38.0968 0.0859661
467 38.1677 0.0708652
468 38.2442 0.0764558
469 38.3258 0.081512
470 38.4085 0.082742
471 38.4777 0.069118
472 38.5608 0.083123
473 38.6454 0.084578
474 38.7275 0.0820861
475 38.796 0.068418
476 38.878 0.081975
477 38.9598 0.081804
478 39.0416 0.0817661
479 39.1251 0.0834169
480 39.2111 0.086004
481 39.2804 0.0692511
482 39.3691 0.0886869
483 39.4472 0.0780671
484 39.5328 0.085568
485 39.6027 0.0698559
486 39.6859 0.0831671
487 39.771 0.0850811
488 39.8529 0.0819421
489 39.9368 0.0838408
490 40.0108 0.073947
491 40.0924 0.0816369
492 40.1771 0.084609
493 40.246 0.0688498
494 40.3276 0.081552
495 40.3971 0.0693941
496 40.4837 0.0866549
497 40.5678 0.0840919
498 40.6509 0.082998
499 40.7346 0.083755
500 40.8028 0.068068
501 40.8859 0.0831451
502 40.9703 0.084358
503 41.0527 0.0823908
504 41.1213 0.0685072
505 41.2046 0.0832829
506 41.2792 0.074631
507 41.3604 0.0811169
508 41.4413 0.080915
509 41.5231 0.0818069
510 41.5932 0.0700521
511 41.6746 0.0813751
512 41.7427 0.068013
513 41.8257 0.082958
514 41.9084 0.0826771
515 41.9932 0.084832
516 42.0788 0.0855298
517 42.1649 0.086096
518 42.2464 0.081449
519 42.3275 0.0810571
520 42.4105 0.0830202
521 42.4797 0.069196
522 42.5607 0.0809331
523 42.6299 0.06915
524 42.7114 0.081439
525 42.7923 0.0808761
526 42.8751 0.0827219
527 42.9568 0.0817599
528 43.0253 0.0683429
529 43.1093 0.0840139
530 43.1904 0.0810702
531 43.2724 0.0819349
532 43.3544 0.0819681
533 43.4375 0.0831141
534 43.5063 0.0687521
535 43.5917 0.0853479
536 43.6612 0.0694799
537 43.7497 0.088485
538 43.8335 0.083806
539 43.9153 0.081737
540 43.9959 0.080579
541 44.078 0.0821249
542 44.1597 0.0816162
543 44.242 0.082334
544 44.3262 0.0841188
545 44.4044 0.0781679
546 44.473 0.0685601
547 44.5581 0.085115
548 44.6447 0.0865769
549 44.7345 0.0897698
550 44.819 0.084455
551 44.9032 0.084177
552 44.9853 0.082037
553 45.0544 0.0690401
554 45.1382 0.0837858
555 45.2211 0.0829301
556 45.3039 0.0827301
557 45.3726 0.068675
558 45.4576 0.0849712
559 45.5407 0.0830309
560 45.6169 0.0761991
561 45.6889 0.07197
562 45.7739 0.085017
563 45.8561 0.082123
564 45.9437 0.0875912
565 46.03 0.0863149
566 46.1173 0.087244
567 46.1855 0.068182
568 46.2675 0.0819621
569 46.3367 0.0691621
570 46.4202 0.083431
571 46.5003 0.080091
572 46.5856 0.0852489
573 46.6688 0.083235
574 46.7528 0.0839648
575 46.827 0.074163
576 46.9081 0.0810549
577 46.9885 0.08042
578 47.0744 0.0858691
579 47.1436 0.0691738
580 47.2304 0.0867131
581 47.2997 0.0692739
582 47.3768 0.0770631
583 47.4594 0.0826161
584 47.5477 0.0882568
585 47.6296 0.0818949
586 47.7004 0.070698
587 47.7809 0.0804999
588 47.8629 0.0819571
589 47.9452 0.0822899
590 48.0142 0.0688829
591 48.0973 0.0830801
592 48.1821 0.084779
593 48.2656 0.0835471
594 48.3346 0.0689509
595 48.418 0.0833731
596 48.5022 0.0842021
597 48.5893 0.087069
598 48.6784 0.0890801
599 48.7618 0.083313
600 48.8321 0.0703099
601 48.9145 0.0823371
602 48.9829 0.068342
603 49.0647 0.081841
604 49.149 0.0842309
605 49.2237 0.0746858
606 49.305 0.0813458
607 49.3933 0.0881989
608 49.4771 0.0838349
609 49.5585 0.081403
610 49.6413 0.082721
611 49.7261 0.084825
612 49.797 0.0703459
613 49.8758 0.0787089
614 49.9448 0.069036
615 50.0267 0.0818589
616 50.1079 0.0811419
617 50.176 0.0680461
618 50.2567 0.0806301
619 50.3445 0.0877841
620 50.4219 0.077462
621 50.5083 0.086323
622 50.5932 0.084842
623 50.6757 0.0824859
624 50.7564 0.080694
625 50.8247 0.0682399
626 50.9066 0.081939
627 50.9758 0.069128
628 51.0575 0.0816
629 51.1387 0.0812008
630 51.2208 0.0820501
631 51.307 0.0862551
632 51.3762 0.0690601
633 51.4641 0.0878689
634 51.5491 0.0849769
635 51.6238 0.074666
636 51.6966 0.0727279
637 51.7806 0.083988
638 51.8639 0.0832701
639 51.9471 0.0832491
640 52.0309 0.083725
641 52.1152 0.084276
642 52.1851 0.069834
643 52.264 0.078938
644 52.3348 0.070704
645 52.4429 0.10811
646 52.5319 0.088984
647 52.617 0.0851078
648 52.702 0.0849431
649 52.7854 0.0833981
650 52.8688 0.0833719
651 52.9376 0.0687311
652 53.021 0.083385
653 53.09 0.0689921
654 53.1777 0.0876441
655 53.2608 0.0831189
656 53.3431 0.0822899
657 53.421 0.077858
658 53.5077 0.086652
659 53.5932 0.0855262
660 53.6761 0.082859
661 53.7581 0.0819399
662 53.8413 0.0832162
663 53.9097 0.068332
664 53.9947 0.0849631
665 54.0644 0.0696471
666 54.147 0.0824931
667 54.2297 0.082757
668 54.3132 0.0834591
669 54.3966 0.083389
670 54.4657 0.069016
671 54.5474 0.0816941
672 54.6446 0.097209
673 54.7303 0.085608
674 54.8008 0.0700481
675 54.885 0.084177
676 54.9682 0.0831411
677 55.0518 0.0835662
678 55.1211 0.0692918
679 55.2059 0.084758
680 55.2838 0.0778661
681 55.3693 0.0855241
682 55.4527 0.0833521
683 55.5381 0.0853701
684 55.6063 0.0681901
685 55.6904 0.084028
686 55.7584 0.0680242
687 55.8328 0.0743539
688 55.9153 0.082509
689 55.9989 0.0835371
690 56.0803 0.081425
691 56.1625 0.082114
692 56.2449 0.082376
693 56.3291 0.0842559
694 56.3978 0.068522
695 56.4723 0.0745001
696 56.5406 0.068265
697 56.6235 0.0828311
698 56.7063 0.08286
699 56.7888 0.0824699
700 56.8733 0.08448
701 56.9553 0.0819871
702 57.031 0.0756509
703 57.1004 0.069335
704 57.1843 0.0838931
705 57.253 0.068676
706 57.3369 0.0838931
707 57.4247 0.0876961
708 57.5071 0.0824389
709 57.5953 0.0881062
710 57.6787 0.083468
711 57.7627 0.083925
712 57.8313 0.068579
713 57.913 0.08166
714 57.9815 0.06848
715 58.0637 0.0821741
716 58.146 0.082248
717 58.2279 0.0819159
718 58.3095 0.0815182
719 58.3905 0.0809629
720 58.4729 0.0823998
721 58.556 0.0830841
722 58.6404 0.0843861
723 58.7113 0.0708671
