1046.068183
1041.773634
1042.007432
1042.830386
1044.768216
1042.611775
1043.102443
1043.760356
1042.002560
1042.721061
1042.838967
1042.339371
1041.122141
1045.274393
1041.860203
1042.211160
1044.653130
1042.034335
1048.553417
1049.798359
1045.735335
1048.128266
1046.564506
1045.711263
1045.525781
1046.160993
1048.536667
1054.980141
1057.252075
1061.227564
1062.496741
